sample,ideal_code,q2_code,endpoint_fit_error_lsb
1667,119.47863578796387,119.25,0.30787160463421515
1667,119.72857475280762,119.25,0.05793496331162373
1667,119.97851371765137,119.25,-0.19200167801096768
1667,120.22845268249512,119.25,-0.4419383193335591
1667,120.47839164733887,120.25,0.3081250393438353
1667,120.72833061218262,120.25,0.05818839802124387
1667,120.97826957702637,120.25,-0.19174824330134754
1667,121.22820854187012,120.25,-0.44168488462393896
1667,121.47814750671387,121.5,0.5583784740534554
1667,121.72808647155762,121.5,0.308441832730864
1667,121.97802543640137,121.5,0.058505191408272594
1667,122.22796440124512,121.5,-0.19143144991431882
1667,122.47790336608887,122.5,0.5586319087630898
1667,122.72784233093262,122.5,0.30869526744048414
1667,122.97778129577637,122.5,0.05875862611789273
1667,123.22772026062012,122.5,-0.19117801520469868
1667,123.47765922546387,123.5,0.5588853434727099
1667,123.72759819030762,123.5,0.3089487021501185
1667,123.97753715515137,123.5,0.05901206082751287
1667,124.22747611999512,123.5,-0.19092458049507854
1667,124.47741508483887,124.5,0.55913877818233
1667,124.72735404968262,124.5,0.30920213685973863
1667,124.97729301452637,124.5,0.059265495537133006
1667,125.22723197937012,124.5,-0.1906711457854584
1667,125.47717094421387,125.5,0.5593922128919502
1667,125.72710990905762,125.5,0.30945557156935877
1667,125.97704887390137,125.5,0.059518930246767354
1667,126.22698783874512,125.5,-0.19041771107583827
1667,126.47692680358887,126.5,0.5596456476015703
1667,126.72686576843262,126.5,0.3097090062789789
1667,126.97680473327637,126.5,0.05977236495638749
1667,127.22674369812012,126.5,-0.19016427636620392
1667,127.47668266296387,127.5,0.5598990823111905
1667,127.72662162780762,127.5,0.30996244098859904
1667,127.97656059265137,127.5,0.06002579966600763
1667,128.22649955749512,127.5,-0.189910841656598
1667,128.47643852233887,128.5,0.5601525170208106
1667,128.72637748718262,128.5,0.3102158756982192
1667,128.97631645202637,128.5,0.060279234375627766
1667,129.22625541687012,128.5,-0.18965740694696365
1667,129.47619438171387,129.5,0.5604059517304449
1667,129.72613334655762,129.5,0.3104693104078535
1667,129.97607231140137,129.5,0.060532669085262114
1667,130.22601127624512,129.5,-0.18940397223735772
1667,130.47595024108887,130.5,0.5606593864400509
1667,130.72588920593262,130.5,0.31072274511745945
1667,130.97582817077637,130.5,0.06078610379486804
1667,131.22576713562012,130.5,-0.18915053752772337
1667,131.47570610046387,131.5,0.5609128211496852
1667,131.72564506530762,131.5,0.3109761798270938
1667,131.97558403015137,131.5,0.06103953850450239
1667,132.22552299499512,131.5,-0.18889710281808902
